"ID";"WijkenEnBuurten";"Codering_3";"OpleidingsniveauLaag_64";"OpleidingsniveauMiddelbaar_65";"OpleidingsniveauHoog_66"
"14533";"WK099403  ";"WK099403  ";"     290";"     420";"     290"
"14534";"BU09940300";"BU09940300";"     210";"     310";"     240"
"14535";"BU09940301";"BU09940301";"       .";"       .";"       ."
"14536";"BU09940302";"BU09940302";"       .";"       .";"       ."
"14537";"WK099404  ";"WK099404  ";"     900";"    1250";"    1070"
"14538";"BU09940400";"BU09940400";"     630";"     920";"     770"
"14539";"BU09940401";"BU09940401";"      30";"      40";"      70"
"14540";"BU09940402";"BU09940402";"     200";"     260";"     240"
"14541";"BU09940403";"BU09940403";"      10";"      20";"      10"
"14542";"BU09940404";"BU09940404";"      20";"      10";"       0"
"14543";"BU09940405";"BU09940405";"       .";"       .";"       ."
"14544";"BU09940406";"BU09940406";"       .";"       .";"       ."
"14545";"WK099405  ";"WK099405  ";"      40";"      30";"      30"
"14546";"BU09940500";"BU09940500";"      40";"      30";"      30"
"14547";"GM0858    ";"GM0858    ";"    7060";"    9900";"    6330"
"14548";"WK085800  ";"WK085800  ";"    4540";"    6460";"    4250"
"14549";"BU08580000";"BU08580000";"     840";"    1220";"     820"
"14550";"BU08580001";"BU08580001";"     870";"    1010";"     610"
"14551";"BU08580002";"BU08580002";"     420";"     550";"     350"
"14552";"BU08580003";"BU08580003";"     550";"     890";"     820"
"14553";"BU08580004";"BU08580004";"     630";"     950";"     740"
"14554";"BU08580005";"BU08580005";"     480";"     820";"     320"
"14555";"BU08580006";"BU08580006";"     670";"     880";"     470"
"14556";"BU08580007";"BU08580007";"      20";"      40";"      10"
"14557";"BU08580009";"BU08580009";"      80";"     110";"      80"
"14558";"WK085801  ";"WK085801  ";"    2130";"    3090";"    1990"
"14559";"BU08580100";"BU08580100";"      70";"      80";"      30"
"14560";"BU08580101";"BU08580101";"     500";"     550";"     340"
"14561";"BU08580102";"BU08580102";"     650";"     870";"     450"
"14562";"BU08580103";"BU08580103";"     310";"     680";"     340"
"14563";"BU08580104";"BU08580104";"       0";"      10";"      20"
"14564";"BU08580105";"BU08580105";"     280";"     370";"     360"
"14565";"BU08580106";"BU08580106";"     320";"     540";"     440"
"14566";"WK085802  ";"WK085802  ";"     360";"     350";"     130"
"14567";"BU08580200";"BU08580200";"     140";"     210";"      90"
"14568";"BU08580201";"BU08580201";"      30";"      50";"      30"
"14569";"BU08580208";"BU08580208";"      20";"     100";"      20"
"14570";"BU08580209";"BU08580209";"     120";"      20";"      10"
"14571";"GM0047    ";"GM0047    ";"    6970";"    9390";"    4380"
"14572";"WK004700  ";"WK004700  ";"    5080";"    6720";"    2940"
"14573";"BU00470000";"BU00470000";"     680";"     920";"     330"
"14574";"BU00470001";"BU00470001";"    1060";"    1190";"     320"
"14575";"BU00470002";"BU00470002";"     220";"     350";"      80"
"14576";"BU00470003";"BU00470003";"     480";"     650";"     230"
"14577";"BU00470004";"BU00470004";"     240";"     340";"     120"
"14578";"BU00470005";"BU00470005";"    1990";"    2500";"    1320"
"14579";"BU00470006";"BU00470006";"      30";"      30";"      10"
"14580";"BU00470007";"BU00470007";"     390";"     760";"     500"
"14581";"WK004701  ";"WK004701  ";"     550";"     750";"     410"
"14582";"BU00470100";"BU00470100";"     120";"     160";"      70"
"14583";"BU00470101";"BU00470101";"     320";"     350";"     200"
"14584";"BU00470102";"BU00470102";"      80";"     140";"     110"
"14585";"BU00470109";"BU00470109";"      30";"     100";"      30"
"14586";"WK004702  ";"WK004702  ";"    1330";"    1920";"    1020"
"14587";"BU00470200";"BU00470200";"     680";"    1030";"     510"
"14588";"BU00470201";"BU00470201";"     400";"     480";"     150"
"14589";"BU00470202";"BU00470202";"     100";"     140";"      20"
"14590";"BU00470203";"BU00470203";"       0";"      40";"      10"
"14591";"BU00470209";"BU00470209";"     140";"     240";"     320"
"14592";"GM0345    ";"GM0345    ";"   14810";"   22010";"   12350"
"14593";"WK034500  ";"WK034500  ";"    1350";"    1600";"     850"
"14594";"BU03450000";"BU03450000";"     250";"     480";"     340"
"14595";"BU03450001";"BU03450001";"     220";"     280";"     120"
"14596";"BU03450002";"BU03450002";"     540";"     480";"     200"
"14597";"BU03450003";"BU03450003";"     310";"     370";"     210"
"14598";"WK034501  ";"WK034501  ";"    3120";"    4430";"    3110"
"14599";"BU03450100";"BU03450100";"     940";"    1360";"     910"
"14600";"BU03450101";"BU03450101";"     850";"     980";"     460"
"14601";"BU03450102";"BU03450102";"      60";"     130";"      40"
"14602";"BU03450103";"BU03450103";"      70";"     100";"     120"
"14603";"BU03450104";"BU03450104";"     580";"     730";"     530"
"14604";"BU03450105";"BU03450105";"     620";"    1130";"    1050"
"14605";"WK034502  ";"WK034502  ";"    3300";"    4480";"    2630"
"14606";"BU03450200";"BU03450200";"    1140";"     970";"     440"
"14607";"BU03450201";"BU03450201";"     300";"     290";"     130"
"14608";"BU03450202";"BU03450202";"     610";"     830";"     450"
"14609";"BU03450203";"BU03450203";"     640";"    1270";"     890"
"14610";"BU03450204";"BU03450204";"     490";"     960";"     640"
"14611";"BU03450205";"BU03450205";"     110";"      90";"      30"
"14612";"BU03450206";"BU03450206";"       .";"       .";"       ."
"14613";"BU03450207";"BU03450207";"       .";"       .";"       ."
"14614";"BU03450208";"BU03450208";"      10";"      40";"      20"
"14615";"WK034503  ";"WK034503  ";"    1740";"    2510";"    1210"
"14616";"BU03450300";"BU03450300";"     110";"     260";"     110"
"14617";"BU03450301";"BU03450301";"    1540";"    2070";"     880"
"14618";"BU03450302";"BU03450302";"     100";"     180";"     210"
"14619";"WK034504  ";"WK034504  ";"    2310";"    3530";"    1360"
"14620";"BU03450400";"BU03450400";"     710";"     930";"     250"
"14621";"BU03450401";"BU03450401";"     780";"    1100";"     390"
"14622";"BU03450402";"BU03450402";"     470";"     750";"     380"
"14623";"BU03450403";"BU03450403";"     320";"     660";"     280"
"14624";"BU03450404";"BU03450404";"      30";"      40";"      20"
"14625";"BU03450405";"BU03450405";"      30";"      50";"      30"
"14626";"WK034505  ";"WK034505  ";"    3000";"    5450";"    3180"
"14627";"BU03450500";"BU03450500";"     860";"    1270";"     490"
"14628";"BU03450501";"BU03450501";"     440";"     920";"     680"
"14629";"BU03450502";"BU03450502";"     570";"    1050";"     570"
"14630";"BU03450503";"BU03450503";"     670";"    1240";"     750"
"14631";"BU03450504";"BU03450504";"     440";"     910";"     660"
"14632";"BU03450505";"BU03450505";"       .";"       .";"       ."
"14633";"BU03450506";"BU03450506";"       .";"       .";"       ."
"14634";"BU03450507";"BU03450507";"       .";"       .";"       ."
"14635";"GM0717    ";"GM0717    ";"    4110";"    7840";"    4170"
"14636";"WK071700  ";"WK071700  ";"     340";"     520";"     310"
"14637";"BU07170000";"BU07170000";"      60";"     170";"     140"
"14638";"BU07170001";"BU07170001";"     220";"     270";"     110"
"14639";"BU07170002";"BU07170002";"       0";"      10";"      40"
"14640";"BU07170009";"BU07170009";"      40";"      60";"      30"
"14641";"WK071701  ";"WK071701  ";"      80";"     230";"      70"
"14642";"BU07170100";"BU07170100";"      70";"     170";"      60"
"14643";"BU07170109";"BU07170109";"      10";"      60";"      10"
"14644";"WK071702  ";"WK071702  ";"     280";"     330";"     160"
"14645";"BU07170200";"BU07170200";"     190";"     240";"     120"
"14646";"BU07170201";"BU07170201";"       .";"       .";"       ."
"14647";"BU07170209";"BU07170209";"       .";"       .";"       ."
"14648";"WK071703  ";"WK071703  ";"     360";"     680";"     340"
"14649";"BU07170300";"BU07170300";"     310";"     620";"     300"
"14650";"BU07170309";"BU07170309";"      50";"      60";"      40"
"14651";"WK071704  ";"WK071704  ";"     200";"     480";"     460"
"14652";"BU07170400";"BU07170400";"     190";"     440";"     370"
"14653";"BU07170409";"BU07170409";"      10";"      40";"      80"
"14654";"WK071705  ";"WK071705  ";"     400";"     860";"     410"
"14655";"BU07170500";"BU07170500";"     300";"     570";"     240"
"14656";"BU07170501";"BU07170501";"      50";"     110";"      90"
"14657";"BU07170502";"BU07170502";"       .";"       .";"       ."
"14658";"BU07170508";"BU07170508";"       .";"       .";"       ."
"14659";"BU07170509";"BU07170509";"      10";"      80";"      70"
"14660";"WK071706  ";"WK071706  ";"     310";"     550";"     240"
"14661";"BU07170600";"BU07170600";"     240";"     450";"     180"
"14662";"BU07170609";"BU07170609";"      70";"     110";"      50"
"14663";"WK071707  ";"WK071707  ";"     260";"     520";"     300"
"14664";"BU07170700";"BU07170700";"     210";"     380";"     180"
"14665";"BU07170709";"BU07170709";"      30";"     140";"     130"
"14666";"WK071708  ";"WK071708  ";"     340";"     510";"     160"
"14667";"BU07170800";"BU07170800";"     270";"     420";"     130"
"14668";"BU07170809";"BU07170809";"      60";"      90";"      30"
"14669";"WK071709  ";"WK071709  ";"     470";"    1220";"     800"
"14670";"BU07170900";"BU07170900";"     370";"    1040";"     650"
"14671";"BU07170901";"BU07170901";"      40";"      40";"      40"
"14672";"BU07170908";"BU07170908";"      10";"      20";"      10"
"14673";"BU07170909";"BU07170909";"      50";"     130";"     100"
"14674";"WK071710  ";"WK071710  ";"     180";"     300";"     220"
"14675";"BU07171000";"BU07171000";"     160";"     240";"     170"
"14676";"BU07171001";"BU07171001";"       .";"       .";"       ."
"14677";"BU07171008";"BU07171008";"       .";"       .";"       ."
"14678";"BU07171009";"BU07171009";"      10";"      40";"      50"
"14679";"WK071711  ";"WK071711  ";"     380";"     550";"     330"
"14680";"BU07171100";"BU07171100";"     310";"     460";"     250"
"14681";"BU07171101";"BU07171101";"       .";"       .";"       ."
"14682";"BU07171109";"BU07171109";"       .";"       .";"       ."
"14683";"WK071712  ";"WK071712  ";"     490";"    1060";"     410"
"14684";"BU07171200";"BU07171200";"     450";"    1040";"     400"
"14685";"BU07171201";"BU07171201";"       .";"       .";"       ."
"14686";"BU07171209";"BU07171209";"       .";"       .";"       ."
"14687";"GM0861    ";"GM0861    ";"    8520";"   14490";"   11200"
"14688";"WK086100  ";"WK086100  ";"    5690";"    9170";"    5750"
"14689";"BU08610000";"BU08610000";"     880";"    1890";"    1250"
"14690";"BU08610001";"BU08610001";"     460";"     820";"     490"
"14691";"BU08610002";"BU08610002";"    1110";"    1770";"    1100"
"14692";"BU08610003";"BU08610003";"     990";"    1240";"     660"
"14693";"BU08610004";"BU08610004";"     850";"    1090";"     570"
"14694";"BU08610005";"BU08610005";"     520";"     780";"     730"
"14695";"BU08610006";"BU08610006";"     830";"    1490";"     920"
"14696";"BU08610009";"BU08610009";"      30";"     100";"      50"
"14697";"WK086101  ";"WK086101  ";"    2040";"    3960";"    4260"
"14698";"BU08610100";"BU08610100";"     690";"    1470";"     970"
"14699";"BU08610101";"BU08610101";"     410";"     710";"     860"
"14700";"BU08610102";"BU08610102";"     570";"    1120";"    1380"
"14701";"BU08610103";"BU08610103";"     380";"     670";"    1030"
"14702";"WK086102  ";"WK086102  ";"     790";"    1360";"    1180"
"14703";"BU08610200";"BU08610200";"     580";"     830";"     810"
"14704";"BU08610201";"BU08610201";"       .";"       .";"       ."
"14705";"BU08610207";"BU08610207";"      80";"     110";"      50"
"14706";"BU08610208";"BU08610208";"      30";"     100";"      70"
"14707";"BU08610209";"BU08610209";"      90";"     280";"     230"
"14708";"GM0453    ";"GM0453    ";"   15740";"   23320";"   12890"
"14709";"WK045300  ";"WK045300  ";"     730";"    1240";"    1420"
"14710";"BU04530000";"BU04530000";"       0";"      20";"      60"
"14711";"BU04530001";"BU04530001";"      90";"     210";"     320"
"14712";"BU04530002";"BU04530002";"     180";"     230";"     140"
"14713";"BU04530003";"BU04530003";"     180";"     290";"     330"
"14714";"BU04530004";"BU04530004";"      70";"     210";"     300"
"14715";"BU04530005";"BU04530005";"     190";"     270";"     290"
"14716";"WK045301  ";"WK045301  ";"    2530";"    3550";"    1030"
"14717";"BU04530100";"BU04530100";"     170";"     260";"      60"
"14718";"BU04530101";"BU04530101";"     410";"     510";"     140"
"14719";"BU04530102";"BU04530102";"     460";"     610";"     140"
"14720";"BU04530103";"BU04530103";"     510";"     610";"     160"
"14721";"BU04530104";"BU04530104";"     520";"     830";"     240"
"14722";"BU04530105";"BU04530105";"     290";"     390";"     210"
"14723";"BU04530106";"BU04530106";"     160";"     340";"      80"
"14724";"WK045302  ";"WK045302  ";"    2330";"    3040";"    1230"
"14725";"BU04530200";"BU04530200";"     500";"     790";"     280"
"14726";"BU04530201";"BU04530201";"     120";"     210";"     160"
"14727";"BU04530202";"BU04530202";"     140";"     280";"     130"
"14728";"BU04530203";"BU04530203";"     540";"     660";"     280"
"14729";"BU04530204";"BU04530204";"     230";"     190";"      60"
"14730";"BU04530205";"BU04530205";"     100";"     180";"     100"
"14731";"BU04530206";"BU04530206";"     710";"     710";"     200"
"14732";"WK045303  ";"WK045303  ";"    1300";"    1180";"     900"
"14733";"BU04530300";"BU04530300";"      60";"      90";"      20"
"14734";"BU04530301";"BU04530301";"     150";"     240";"     460"
"14735";"BU04530302";"BU04530302";"    1090";"     780";"     230"
"14736";"BU04530303";"BU04530303";"      50";"      80";"     140"
"14737";"WK045304  ";"WK045304  ";"    2800";"    3380";"    1050"
"14738";"BU04530400";"BU04530400";"     450";"     600";"     160"
"14739";"BU04530401";"BU04530401";"     470";"     380";"      50"
"14740";"BU04530402";"BU04530402";"     560";"     760";"     200"
"14741";"BU04530403";"BU04530403";"     290";"     270";"      60"
"14742";"BU04530404";"BU04530404";"     160";"     240";"      60"
"14743";"BU04530405";"BU04530405";"     490";"     510";"     210"
"14744";"BU04530406";"BU04530406";"     370";"     620";"     300"
"14745";"WK045305  ";"WK045305  ";"    1560";"    2000";"     500"
"14746";"BU04530500";"BU04530500";"     460";"     530";"     100"
"14747";"BU04530501";"BU04530501";"     160";"      50";"      10"
"14748";"BU04530502";"BU04530502";"     220";"     270";"      70"
"14749";"BU04530503";"BU04530503";"     290";"     410";"     110"
"14750";"BU04530504";"BU04530504";"     220";"     550";"     170"
"14751";"BU04530505";"BU04530505";"     160";"     240";"      30"
"14752";"BU04530506";"BU04530506";"       .";"       .";"       ."
"14753";"BU04530507";"BU04530507";"       .";"       .";"       ."
"14754";"WK045306  ";"WK045306  ";"    1070";"    2310";"    2050"
"14755";"BU04530600";"BU04530600";"      90";"     240";"     170"
"14756";"BU04530601";"BU04530601";"     100";"     210";"     150"
"14757";"BU04530602";"BU04530602";"     100";"     250";"     160"
"14758";"BU04530603";"BU04530603";"     150";"     260";"     210"
"14759";"BU04530604";"BU04530604";"     140";"     400";"     330"
"14760";"BU04530605";"BU04530605";"     170";"     250";"     280"
"14761";"BU04530606";"BU04530606";"     120";"     330";"     250"
"14762";"BU04530607";"BU04530607";"     190";"     310";"     490"
"14763";"BU04530608";"BU04530608";"       0";"      30";"      20"
"14764";"WK045307  ";"WK045307  ";"     360";"     820";"    1220"
"14765";"BU04530700";"BU04530700";"     120";"     220";"     350"
"14766";"BU04530701";"BU04530701";"      50";"     140";"     260"
"14767";"BU04530702";"BU04530702";"     150";"     350";"     540"
"14768";"BU04530703";"BU04530703";"      40";"      90";"      90"
"14769";"WK045308  ";"WK045308  ";"    2990";"    5760";"    3380"
"14770";"BU04530800";"BU04530800";"     340";"     430";"     360"
"14771";"BU04530801";"BU04530801";"     250";"     430";"     180"
"14772";"BU04530802";"BU04530802";"     320";"     760";"     440"
"14773";"BU04530803";"BU04530803";"     300";"     660";"     440"
"14774";"BU04530804";"BU04530804";"     440";"     870";"     350"
"14775";"BU04530805";"BU04530805";"     480";"     690";"     350"
"14776";"BU04530806";"BU04530806";"     370";"     730";"     520"
"14777";"BU04530807";"BU04530807";"     470";"    1130";"     710"
"14778";"BU04530808";"BU04530808";"      20";"      80";"      30"
"14779";"WK045309  ";"WK045309  ";"      60";"     100";"      70"
"14780";"BU04530900";"BU04530900";"      10";"      20";"      10"
"14781";"BU04530901";"BU04530901";"      60";"      70";"      50"
"14782";"GM0983    ";"GM0983    ";"   27480";"   32760";"   17500"
"14783";"WK098311  ";"WK098311  ";"    1050";"    1710";"    1460"
"14784";"BU09831101";"BU09831101";"     220";"     650";"     370"
"14785";"BU09831102";"BU09831102";"     320";"     310";"     210"
"14786";"BU09831103";"BU09831103";"     190";"     340";"     430"
"14787";"BU09831104";"BU09831104";"     320";"     430";"     420"
"14788";"WK098312  ";"WK098312  ";"    2820";"    3310";"    1710"
"14789";"BU09831201";"BU09831201";"     630";"     690";"     460"
"14790";"BU09831202";"BU09831202";"     100";"     180";"     100"
"14791";"BU09831203";"BU09831203";"     260";"     290";"     120"
"14792";"BU09831204";"BU09831204";"     570";"     900";"     550"
"14793";"BU09831205";"BU09831205";"     830";"     550";"     190"
"14794";"BU09831206";"BU09831206";"     220";"     500";"     190"
"14795";"BU09831207";"BU09831207";"      30";"      60";"      30"
"14796";"BU09831208";"BU09831208";"       .";"       .";"       ."
"14797";"BU09831209";"BU09831209";"       .";"       .";"       ."
"14798";"BU09831210";"BU09831210";"     130";"     110";"      30"
"14799";"WK098313  ";"WK098313  ";"    1970";"    2920";"    2530"
"14800";"BU09831301";"BU09831301";"     240";"     370";"     390"
"14801";"BU09831302";"BU09831302";"     430";"     400";"     380"
"14802";"BU09831303";"BU09831303";"      70";"     180";"     170"
"14803";"BU09831304";"BU09831304";"      90";"     140";"     120"
"14804";"BU09831305";"BU09831305";"     200";"     350";"     370"
"14805";"BU09831306";"BU09831306";"     480";"     620";"     370"
"14806";"BU09831307";"BU09831307";"     400";"     840";"     710"
"14807";"BU09831308";"BU09831308";"      30";"      20";"      40"
"14808";"WK098314  ";"WK098314  ";"    2320";"    2280";"    1150"
"14809";"BU09831401";"BU09831401";"     390";"     690";"     410"
"14810";"BU09831402";"BU09831402";"     820";"     880";"     330"
"14811";"BU09831403";"BU09831403";"    1060";"     690";"     400"
"14812";"BU09831404";"BU09831404";"       .";"       .";"       ."
"14813";"BU09831405";"BU09831405";"      30";"      30";"      20"
"14814";"WK098315  ";"WK098315  ";"    1840";"    1420";"    1010"
"14815";"BU09831501";"BU09831501";"     250";"     190";"     150"
"14816";"BU09831502";"BU09831502";"     400";"     320";"     110"
"14817";"BU09831503";"BU09831503";"     230";"     320";"     150"
"14818";"BU09831504";"BU09831504";"     200";"      40";"      50"
"14819";"BU09831505";"BU09831505";"     280";"     260";"     170"
"14820";"BU09831506";"BU09831506";"      50";"      50";"      10"
"14821";"BU09831507";"BU09831507";"      70";"      50";"      20"
"14822";"BU09831508";"BU09831508";"      40";"      60";"     150"
"14823";"BU09831509";"BU09831509";"      60";"     110";"     200"
"14824";"BU09831510";"BU09831510";"      50";"      40";"      20"
"14825";"BU09831511";"BU09831511";"      20";"      20";"      10"
"14826";"BU09831512";"BU09831512";"      90";"      10";"      10"
"14827";"WK098316  ";"WK098316  ";"     520";"     790";"     690"
"14828";"BU09831601";"BU09831601";"     270";"     440";"     330"
"14829";"BU09831602";"BU09831602";"      70";"     100";"      90"
"14830";"BU09831603";"BU09831603";"      60";"     150";"     200"
"14831";"BU09831604";"BU09831604";"      20";"      40";"      40"
"14832";"BU09831605";"BU09831605";"       .";"       .";"       ."
"14833";"BU09831606";"BU09831606";"      90";"      70";"      50"
"14834";"BU09831607";"BU09831607";"       .";"       .";"       ."
"14835";"WK098321  ";"WK098321  ";"    2010";"    2030";"     960"
"14836";"BU09832101";"BU09832101";"     900";"    1090";"     670"
"14837";"BU09832102";"BU09832102";"    1110";"     940";"     280"
"14838";"WK098322  ";"WK098322  ";"    1750";"    1750";"     740"
"14839";"BU09832201";"BU09832201";"     250";"     420";"     230"
"14840";"BU09832202";"BU09832202";"    1170";"     900";"     170"
"14841";"BU09832203";"BU09832203";"     340";"     430";"     330"
"14842";"WK098323  ";"WK098323  ";"     920";"    1020";"     300"
"14843";"BU09832301";"BU09832301";"     330";"     220";"      70"
"14844";"BU09832302";"BU09832302";"     320";"     370";"     100"
"14845";"BU09832303";"BU09832303";"     210";"     320";"      50"
"14846";"BU09832304";"BU09832304";"      50";"     100";"     100"
"14847";"WK098324  ";"WK098324  ";"    1180";"    1320";"     490"
"14848";"BU09832401";"BU09832401";"     430";"     410";"     110"
"14849";"BU09832402";"BU09832402";"     260";"     290";"     110"
"14850";"BU09832403";"BU09832403";"     310";"     330";"     130"
"14851";"BU09832404";"BU09832404";"     180";"     300";"     160"
"14852";"WK098325  ";"WK098325  ";"    1300";"    1420";"     420"
"14853";"BU09832501";"BU09832501";"     920";"     980";"     180"
"14854";"BU09832502";"BU09832502";"     390";"     440";"     220"
"14855";"WK098326  ";"WK098326  ";"     560";"     860";"     720"
"14856";"BU09832601";"BU09832601";"     380";"     580";"     370"
"14857";"BU09832602";"BU09832602";"     100";"     130";"      60"
"14858";"BU09832603";"BU09832603";"      80";"     140";"     310"
"14859";"WK098327  ";"WK098327  ";"     210";"     240";"     140"
"14860";"BU09832701";"BU09832701";"     130";"     180";"     130"
"14861";"BU09832702";"BU09832702";"      80";"      70";"      30"
"14862";"WK098328  ";"WK098328  ";"     210";"     260";"     130"
"14863";"BU09832801";"BU09832801";"     160";"     170";"     100"
"14864";"BU09832802";"BU09832802";"       .";"       .";"       ."
"14865";"BU09832803";"BU09832803";"       .";"       .";"       ."
"14866";"BU09832804";"BU09832804";"       .";"       .";"       ."
"14867";"BU09832805";"BU09832805";"       .";"       .";"       ."
"14868";"BU09832806";"BU09832806";"       .";"       .";"       ."
"14869";"BU09832807";"BU09832807";"       .";"       .";"       ."
"14870";"BU09832808";"BU09832808";"       .";"       .";"       ."
"14871";"BU09832809";"BU09832809";"       .";"       .";"       ."
"14872";"BU09832810";"BU09832810";"       .";"       .";"       ."
"14873";"BU09832811";"BU09832811";"       .";"       .";"       ."
"14874";"BU09832812";"BU09832812";"      30";"      50";"      20"
"14875";"WK098331  ";"WK098331  ";"    2400";"    3330";"    1490"
"14876";"BU09833101";"BU09833101";"    1240";"    1140";"     510"
"14877";"BU09833102";"BU09833102";"     790";"    1540";"     470"
"14878";"BU09833103";"BU09833103";"      20";"      10";"      20"
"14879";"BU09833104";"BU09833104";"     120";"     230";"     230"
"14880";"BU09833105";"BU09833105";"     220";"     400";"     290"
"14881";"WK098332  ";"WK098332  ";"    1890";"    1830";"     560"
"14882";"BU09833201";"BU09833201";"     580";"     470";"     160"
"14883";"BU09833202";"BU09833202";"       .";"       .";"       ."
"14884";"BU09833203";"BU09833203";"       .";"       .";"       ."
"14885";"BU09833204";"BU09833204";"    1260";"    1310";"     370"
"14886";"BU09833205";"BU09833205";"      10";"      20";"      10"
"14887";"BU09833206";"BU09833206";"       .";"       .";"       ."
"14888";"BU09833207";"BU09833207";"       .";"       .";"       ."
"14889";"WK098335  ";"WK098335  ";"    1090";"    1140";"     620"
"14890";"BU09833501";"BU09833501";"     430";"     500";"     410"
"14891";"BU09833502";"BU09833502";"     660";"     640";"     210"
"14892";"WK098341  ";"WK098341  ";"    1160";"    1820";"    1020"
"14893";"BU09834101";"BU09834101";"     370";"     640";"     230"
"14894";"BU09834102";"BU09834102";"     510";"     850";"     530"
"14895";"BU09834103";"BU09834103";"      50";"      80";"      90"
"14896";"BU09834104";"BU09834104";"     100";"      60";"      30"
"14897";"BU09834105";"BU09834105";"      60";"     110";"      60"
"14898";"BU09834106";"BU09834106";"      20";"      40";"      50"
"14899";"BU09834107";"BU09834107";"      50";"      50";"      30"
"14900";"WK098343  ";"WK098343  ";"     260";"     410";"     130"
"14901";"BU09834301";"BU09834301";"     250";"     340";"     110"
"14902";"BU09834302";"BU09834302";"       .";"       .";"       ."
"14903";"BU09834303";"BU09834303";"      10";"      60";"      20"
"14904";"WK098344  ";"WK098344  ";"     460";"    1010";"     540"
"14905";"BU09834401";"BU09834401";"     340";"     770";"     410"
"14906";"BU09834402";"BU09834402";"      40";"      50";"      30"
"14907";"BU09834403";"BU09834403";"      40";"     100";"      40"
"14908";"BU09834404";"BU09834404";"      50";"     100";"      60"
"14909";"WK098351  ";"WK098351  ";"    1500";"    1860";"     780"
"14910";"BU09835101";"BU09835101";"    1350";"    1670";"     690"
"14911";"BU09835102";"BU09835102";"       .";"       .";"       ."
"14912";"BU09835103";"BU09835103";"       .";"       .";"       ."
"14913";"BU09835104";"BU09835104";"      30";"      50";"      20"
"14914";"BU09835105";"BU09835105";"       .";"       .";"       ."
"14915";"BU09835106";"BU09835106";"       .";"       .";"       ."
"14916";"BU09835107";"BU09835107";"      30";"      40";"      10"
"14917";"BU09835108";"BU09835108";"      50";"      60";"      40"
"14918";"GM0984    ";"GM0984    ";"   10550";"   14610";"    8150"
"14919";"WK098401  ";"WK098401  ";"      90";"     200";"      90"
"14920";"BU09840101";"BU09840101";"      90";"     200";"      90"
"14921";"WK098402  ";"WK098402  ";"     520";"     860";"     350"
"14922";"BU09840201";"BU09840201";"     520";"     860";"     350"
"14923";"WK098403  ";"WK098403  ";"     200";"     400";"     220"
"14924";"BU09840301";"BU09840301";"     200";"     400";"     220"
"14925";"WK098404  ";"WK098404  ";"      60";"      70";"      40"
"14926";"BU09840401";"BU09840401";"      60";"      70";"      40"
"14927";"WK098405  ";"WK098405  ";"      40";"      90";"      30"
"14928";"BU09840501";"BU09840501";"      40";"      90";"      30"
"14929";"WK098406  ";"WK098406  ";"     560";"     830";"     480"
"14930";"BU09840601";"BU09840601";"     560";"     830";"     480"
"14931";"WK098407  ";"WK098407  ";"     240";"     510";"     190"
"14932";"BU09840701";"BU09840701";"     240";"     510";"     190"
"14933";"WK098408  ";"WK098408  ";"     210";"     300";"     110"
"14934";"BU09840801";"BU09840801";"     210";"     300";"     110"
"14935";"WK098409  ";"WK098409  ";"     150";"     220";"      80"
"14936";"BU09840901";"BU09840901";"     150";"     220";"      80"
"14937";"WK098410  ";"WK098410  ";"     480";"     850";"     420"
"14938";"BU09841001";"BU09841001";"     480";"     850";"     420"
"14939";"WK098411  ";"WK098411  ";"     520";"     480";"     510"
"14940";"BU09841101";"BU09841101";"     520";"     480";"     510"
"14941";"WK098412  ";"WK098412  ";"     540";"     760";"     500"
"14942";"BU09841201";"BU09841201";"      90";"     190";"     120"
"14943";"BU09841202";"BU09841202";"     210";"     320";"     280"
"14944";"BU09841203";"BU09841203";"     250";"     250";"     100"
"14945";"WK098413  ";"WK098413  ";"     930";"    1100";"     550"
"14946";"BU09841301";"BU09841301";"     470";"     440";"     260"
"14947";"BU09841302";"BU09841302";"     290";"     420";"     170"
"14948";"BU09841303";"BU09841303";"     160";"     240";"     130"
"14949";"WK098414  ";"WK098414  ";"     100";"     210";"     280"
"14950";"BU09841401";"BU09841401";"     100";"     210";"     280"
"14951";"WK098415  ";"WK098415  ";"     960";"    1100";"     750"
"14952";"BU09841501";"BU09841501";"     560";"     670";"     280"
"14953";"BU09841502";"BU09841502";"     410";"     450";"     430"
"14954";"WK098416  ";"WK098416  ";"    1760";"    1470";"     520"
"14955";"BU09841601";"BU09841601";"     940";"     770";"     230"
"14956";"BU09841602";"BU09841602";"     820";"     700";"     300"
"14957";"WK098417  ";"WK098417  ";"    1540";"    2430";"    1030"
"14958";"BU09841701";"BU09841701";"       .";"       .";"       ."
"14959";"BU09841702";"BU09841702";"     590";"     860";"     360"
"14960";"BU09841703";"BU09841703";"     460";"     830";"     490"
"14961";"BU09841704";"BU09841704";"       .";"       .";"       ."
"14962";"WK098418  ";"WK098418  ";"     270";"     260";"     140"
"14963";"BU09841801";"BU09841801";"     270";"     260";"     140"
"14964";"WK098419  ";"WK098419  ";"     260";"     640";"     710"
"14965";"BU09841901";"BU09841901";"     260";"     640";"     710"
"14966";"WK098420  ";"WK098420  ";"     470";"     540";"     450"
"14967";"BU09842001";"BU09842001";"     470";"     540";"     450"
"14968";"WK098421  ";"WK098421  ";"     330";"     790";"     320"
"14969";"BU09842101";"BU09842101";"     330";"     790";"     320"
