"ID";"WijkenEnBuurten";"Codering_3";"OpleidingsniveauLaag_64";"OpleidingsniveauMiddelbaar_65";"OpleidingsniveauHoog_66"
"448";"BU00340407";"BU00340407";"       .";"       .";"       ."
"449";"BU00340471";"BU00340471";"       .";"       .";"       ."
"450";"BU00340472";"BU00340472";"       .";"       .";"       ."
"451";"BU00340473";"BU00340473";"       .";"       .";"       ."
"452";"BU00340499";"BU00340499";"       .";"       .";"       ."
"453";"WK003405  ";"WK003405  ";"     830";"    2210";"    2750"
"454";"BU00340502";"BU00340502";"     170";"     390";"     600"
"455";"BU00340503";"BU00340503";"     400";"     950";"     790"
"456";"BU00340571";"BU00340571";"       .";"       .";"       ."
"457";"BU00340599";"BU00340599";"     260";"     850";"    1390"
"458";"WK003406  ";"WK003406  ";"       .";"       .";"       ."
"459";"BU00340699";"BU00340699";"       .";"       .";"       ."
"460";"GM0484    ";"GM0484    ";"   22350";"   37570";"   25140"
"461";"WK048401  ";"WK048401  ";"    1830";"    3260";"    2170"
"462";"BU04840101";"BU04840101";"      30";"      70";"      60"
"463";"BU04840102";"BU04840102";"      20";"      10";"      10"
"464";"BU04840103";"BU04840103";"     140";"     450";"     370"
"465";"BU04840104";"BU04840104";"      50";"     150";"     170"
"466";"BU04840105";"BU04840105";"     330";"     580";"     220"
"467";"BU04840106";"BU04840106";"     330";"     630";"     290"
"468";"BU04840107";"BU04840107";"      30";"      10";"      10"
"469";"BU04840108";"BU04840108";"     610";"     820";"     530"
"470";"BU04840109";"BU04840109";"     160";"     180";"     170"
"471";"BU04840110";"BU04840110";"      80";"     240";"     240"
"472";"BU04840111";"BU04840111";"      40";"     110";"     130"
"473";"WK048402  ";"WK048402  ";"    3010";"    4450";"    2590"
"474";"BU04840201";"BU04840201";"      30";"      30";"      30"
"475";"BU04840202";"BU04840202";"     260";"     480";"     270"
"476";"BU04840203";"BU04840203";"     290";"     640";"     300"
"477";"BU04840204";"BU04840204";"     360";"     700";"     270"
"478";"BU04840205";"BU04840205";"     200";"     420";"     330"
"479";"BU04840206";"BU04840206";"     390";"     340";"     140"
"480";"BU04840207";"BU04840207";"     210";"     340";"     260"
"481";"BU04840208";"BU04840208";"     250";"     470";"     440"
"482";"BU04840209";"BU04840209";"      30";"      50";"      30"
"483";"BU04840210";"BU04840210";"     540";"     480";"     270"
"484";"BU04840211";"BU04840211";"     460";"     480";"     230"
"485";"WK048403  ";"WK048403  ";"    1950";"    3150";"    2440"
"486";"BU04840301";"BU04840301";"     210";"     450";"     330"
"487";"BU04840302";"BU04840302";"     380";"     670";"     660"
"488";"BU04840303";"BU04840303";"     200";"     350";"     300"
"489";"BU04840304";"BU04840304";"       .";"       .";"       ."
"490";"BU04840305";"BU04840305";"     250";"     580";"     460"
"491";"BU04840306";"BU04840306";"     750";"     810";"     490"
"492";"BU04840307";"BU04840307";"       .";"       .";"       ."
"493";"WK048404  ";"WK048404  ";"    1310";"    1600";"     800"
"494";"BU04840401";"BU04840401";"     100";"      50";"      10"
"495";"BU04840402";"BU04840402";"     100";"     160";"      80"
"496";"BU04840403";"BU04840403";"     560";"     630";"     290"
"497";"BU04840404";"BU04840404";"     350";"     500";"     320"
"498";"BU04840405";"BU04840405";"     200";"     270";"     100"
"499";"WK048405  ";"WK048405  ";"    1780";"    2610";"    1800"
"500";"BU04840501";"BU04840501";"     840";"     910";"     350"
"501";"BU04840502";"BU04840502";"     230";"     430";"     490"
"502";"BU04840503";"BU04840503";"       .";"       .";"       ."
"503";"BU04840504";"BU04840504";"     280";"     360";"     330"
"504";"BU04840505";"BU04840505";"     230";"     540";"     380"
"505";"BU04840506";"BU04840506";"       .";"       .";"       ."
"506";"WK048406  ";"WK048406  ";"    1660";"    3100";"    2260"
"507";"BU04840601";"BU04840601";"       .";"       .";"       ."
"508";"BU04840602";"BU04840602";"     540";"     930";"     430"
"509";"BU04840603";"BU04840603";"     480";"     980";"     680"
"510";"BU04840604";"BU04840604";"     350";"     590";"     750"
"511";"BU04840605";"BU04840605";"       .";"       .";"       ."
"512";"WK048407  ";"WK048407  ";"       .";"       .";"       ."
"513";"BU04840701";"BU04840701";"       .";"       .";"       ."
"514";"BU04840702";"BU04840702";"       .";"       .";"       ."
"515";"WK048408  ";"WK048408  ";"    2780";"    5570";"    5200"
"516";"BU04840801";"BU04840801";"       .";"       .";"       ."
"517";"BU04840802";"BU04840802";"     290";"     670";"     460"
"518";"BU04840803";"BU04840803";"     360";"     660";"     620"
"519";"BU04840804";"BU04840804";"     410";"     460";"     320"
"520";"BU04840805";"BU04840805";"     120";"     410";"     470"
"521";"BU04840806";"BU04840806";"     290";"     700";"     610"
"522";"BU04840807";"BU04840807";"     360";"     660";"     620"
"523";"BU04840808";"BU04840808";"     140";"     240";"     230"
"524";"BU04840809";"BU04840809";"     300";"     730";"    1080"
"525";"BU04840810";"BU04840810";"     280";"     590";"     460"
"526";"BU04840811";"BU04840811";"     200";"     400";"     320"
"527";"BU04840812";"BU04840812";"       .";"       .";"       ."
"528";"BU04840813";"BU04840813";"       .";"       .";"       ."
"529";"WK048409  ";"WK048409  ";"       .";"       .";"       ."
"530";"BU04840901";"BU04840901";"       .";"       .";"       ."
"531";"WK048431  ";"WK048431  ";"     660";"    1280";"     630"
"532";"BU04843101";"BU04843101";"     110";"     170";"      90"
"533";"BU04843102";"BU04843102";"     160";"     260";"     220"
"534";"BU04843103";"BU04843103";"     360";"     770";"     310"
"535";"BU04843104";"BU04843104";"      40";"      70";"      30"
"536";"WK048445  ";"WK048445  ";"     240";"     440";"     250"
"537";"BU04844501";"BU04844501";"      80";"     140";"      80"
"538";"BU04844502";"BU04844502";"      10";"      40";"      10"
"539";"BU04844503";"BU04844503";"     100";"     180";"      90"
"540";"BU04844504";"BU04844504";"      50";"      70";"      70"
"541";"WK048470  ";"WK048470  ";"    3500";"    5630";"    3100"
"542";"BU04847001";"BU04847001";"      60";"     110";"      60"
"543";"BU04847002";"BU04847002";"      70";"      70";"      40"
"544";"BU04847003";"BU04847003";"      80";"     160";"      70"
"545";"BU04847004";"BU04847004";"     140";"     230";"     120"
"546";"BU04847005";"BU04847005";"     330";"     690";"     490"
"547";"BU04847006";"BU04847006";"     440";"     740";"     490"
"548";"BU04847007";"BU04847007";"     180";"     200";"      60"
"549";"BU04847008";"BU04847008";"     260";"     370";"     190"
"550";"BU04847009";"BU04847009";"     470";"     570";"     270"
"551";"BU04847010";"BU04847010";"     260";"     400";"     190"
"552";"BU04847011";"BU04847011";"     380";"     700";"     320"
"553";"BU04847012";"BU04847012";"     440";"     610";"     340"
"554";"BU04847013";"BU04847013";"     260";"     410";"     210"
"555";"BU04847014";"BU04847014";"     100";"     300";"     210"
"556";"BU04847015";"BU04847015";"      30";"      70";"      30"
"557";"WK048471  ";"WK048471  ";"     540";"     730";"     320"
"558";"BU04847101";"BU04847101";"     230";"     400";"     190"
"559";"BU04847102";"BU04847102";"       .";"       .";"       ."
"560";"BU04847103";"BU04847103";"      90";"     150";"      60"
"561";"WK048491  ";"WK048491  ";"    1100";"    2010";"    1420"
"562";"BU04849101";"BU04849101";"     230";"     530";"     480"
"563";"BU04849102";"BU04849102";"     160";"     230";"     170"
"564";"BU04849103";"BU04849103";"     270";"     410";"     250"
"565";"BU04849104";"BU04849104";"     320";"     610";"     330"
"566";"BU04849105";"BU04849105";"     140";"     240";"     180"
"567";"WK048494  ";"WK048494  ";"    1040";"    2050";"    1090"
"568";"BU04849401";"BU04849401";"     150";"     210";"     220"
"569";"BU04849402";"BU04849402";"     170";"     310";"     210"
"570";"BU04849403";"BU04849403";"     440";"     860";"     400"
"571";"BU04849404";"BU04849404";"     290";"     630";"     270"
"572";"WK048496  ";"WK048496  ";"     800";"    1370";"     790"
"573";"BU04849601";"BU04849601";"      60";"     160";"     100"
"574";"BU04849602";"BU04849602";"     350";"     550";"     370"
"575";"BU04849603";"BU04849603";"     350";"     620";"     310"
"576";"BU04849604";"BU04849604";"      40";"      50";"      20"
"577";"GM1723    ";"GM1723    ";"    1690";"    3610";"    2470"
"578";"WK172301  ";"WK172301  ";"     730";"    1570";"     900"
"579";"BU17230101";"BU17230101";"      40";"      90";"      40"
"580";"BU17230102";"BU17230102";"     210";"     450";"     230"
"581";"BU17230103";"BU17230103";"     160";"     210";"     150"
"582";"BU17230104";"BU17230104";"       .";"       .";"       ."
"583";"BU17230105";"BU17230105";"       .";"       .";"       ."
"584";"BU17230106";"BU17230106";"     150";"     420";"     260"
"585";"BU17230107";"BU17230107";"     140";"     340";"     160"
"586";"WK172302  ";"WK172302  ";"     710";"    1400";"    1080"
"587";"BU17230201";"BU17230201";"       .";"       .";"       ."
"588";"BU17230202";"BU17230202";"     120";"     260";"     170"
"589";"BU17230203";"BU17230203";"     140";"     270";"     160"
"590";"BU17230204";"BU17230204";"     100";"     170";"     130"
"591";"BU17230205";"BU17230205";"       .";"       .";"       ."
"592";"BU17230206";"BU17230206";"      90";"     150";"     150"
"593";"BU17230207";"BU17230207";"     210";"     430";"     370"
"594";"WK172303  ";"WK172303  ";"      40";"     180";"      70"
"595";"BU17230301";"BU17230301";"      40";"     180";"      70"
"596";"WK172304  ";"WK172304  ";"     150";"     360";"     290"
"597";"BU17230401";"BU17230401";"      90";"     260";"     230"
"598";"BU17230402";"BU17230402";"      60";"     110";"      60"
"599";"WK172305  ";"WK172305  ";"      60";"      70";"     110"
"600";"BU17230501";"BU17230501";"      60";"      70";"     110"
"601";"WK172306  ";"WK172306  ";"      10";"      30";"      10"
"602";"BU17230601";"BU17230601";"      10";"      30";"      10"
"603";"GM1959    ";"GM1959    ";"   13950";"   19140";"    9070"
"604";"WK195901  ";"WK195901  ";"    3020";"    3800";"    1240"
"605";"BU19590101";"BU19590101";"     400";"     500";"     180"
"606";"BU19590102";"BU19590102";"     300";"     450";"     100"
"607";"BU19590103";"BU19590103";"     580";"     630";"     220"
"608";"BU19590104";"BU19590104";"     330";"     590";"     260"
"609";"BU19590105";"BU19590105";"     520";"     490";"     140"
"610";"BU19590106";"BU19590106";"     690";"     840";"     200"
"611";"BU19590107";"BU19590107";"      80";"      80";"      90"
"612";"BU19590191";"BU19590191";"      20";"      30";"      10"
"613";"BU19590192";"BU19590192";"      40";"      60";"      30"
"614";"BU19590193";"BU19590193";"      20";"      40";"       0"
"615";"BU19590194";"BU19590194";"      40";"      80";"      20"
"616";"WK195902  ";"WK195902  ";"    1100";"    1850";"    1410"
"617";"BU19590201";"BU19590201";"     760";"    1240";"     850"
"618";"BU19590202";"BU19590202";"     260";"     500";"     470"
"619";"BU19590291";"BU19590291";"      80";"     100";"      90"
"620";"WK195903  ";"WK195903  ";"     820";"    1370";"     560"
"621";"BU19590301";"BU19590301";"     790";"    1340";"     550"
"622";"BU19590391";"BU19590391";"      10";"      20";"      10"
"623";"BU19590392";"BU19590392";"       .";"       .";"       ."
"624";"WK195904  ";"WK195904  ";"    1020";"    1730";"     630"
"625";"BU19590401";"BU19590401";"     800";"    1430";"     520"
"626";"BU19590402";"BU19590402";"     140";"     180";"      70"
"627";"BU19590491";"BU19590491";"       .";"       .";"       ."
"628";"BU19590492";"BU19590492";"       .";"       .";"       ."
"629";"WK195905  ";"WK195905  ";"     670";"     860";"     410"
"630";"BU19590501";"BU19590501";"     660";"     780";"     380"
"631";"BU19590591";"BU19590591";"       0";"      30";"      10"
"632";"BU19590592";"BU19590592";"      10";"      50";"      10"
"633";"WK195906  ";"WK195906  ";"    1010";"    1560";"     950"
"634";"BU19590601";"BU19590601";"     220";"     390";"     320"
"635";"BU19590602";"BU19590602";"     720";"     990";"     510"
"636";"BU19590603";"BU19590603";"      60";"     140";"      90"
"637";"BU19590691";"BU19590691";"      20";"      50";"      30"
"638";"WK195907  ";"WK195907  ";"     460";"     460";"     490"
"639";"BU19590701";"BU19590701";"     430";"     420";"     460"
"640";"BU19590791";"BU19590791";"      20";"      50";"      30"
"641";"WK195908  ";"WK195908  ";"      90";"     110";"      60"
"642";"BU19590801";"BU19590801";"      70";"      90";"      40"
"643";"BU19590891";"BU19590891";"      30";"      20";"      20"
"644";"WK195909  ";"WK195909  ";"      70";"     100";"      40"
"645";"BU19590901";"BU19590901";"       .";"       .";"       ."
"646";"BU19590991";"BU19590991";"       .";"       .";"       ."
"647";"WK195910  ";"WK195910  ";"     470";"     510";"     230"
"648";"BU19591001";"BU19591001";"     400";"     440";"     220"
"649";"BU19591002";"BU19591002";"      30";"      10";"       0"
"650";"BU19591091";"BU19591091";"      40";"      50";"      10"
"651";"WK195911  ";"WK195911  ";"     630";"     890";"     400"
"652";"BU19591101";"BU19591101";"     600";"     820";"     350"
"653";"BU19591191";"BU19591191";"      40";"      70";"      40"
"654";"WK195912  ";"WK195912  ";"     870";"    1280";"     660"
"655";"BU19591201";"BU19591201";"     280";"     410";"     280"
"656";"BU19591202";"BU19591202";"     460";"     550";"     220"
"657";"BU19591203";"BU19591203";"      20";"     110";"      60"
"658";"BU19591291";"BU19591291";"      50";"     100";"      70"
"659";"BU19591292";"BU19591292";"      60";"     130";"      40"
"660";"WK195913  ";"WK195913  ";"     890";"    1060";"     340"
"661";"BU19591301";"BU19591301";"     670";"     850";"     260"
"662";"BU19591302";"BU19591302";"     120";"     170";"      80"
"663";"BU19591303";"BU19591303";"      80";"      50";"      10"
"664";"BU19591391";"BU19591391";"       .";"       .";"       ."
"665";"WK195914  ";"WK195914  ";"    1870";"    2050";"     910"
"666";"BU19591401";"BU19591401";"     710";"     740";"     240"
"667";"BU19591402";"BU19591402";"     690";"     700";"     380"
"668";"BU19591403";"BU19591403";"     350";"     480";"     230"
"669";"BU19591491";"BU19591491";"      60";"      80";"      30"
"670";"BU19591492";"BU19591492";"      60";"      50";"      20"
"671";"WK195915  ";"WK195915  ";"      80";"     180";"      70"
"672";"BU19591501";"BU19591501";"      60";"     120";"      50"
"673";"BU19591591";"BU19591591";"      20";"      60";"      20"
"674";"WK195916  ";"WK195916  ";"     150";"     310";"     100"
"675";"BU19591601";"BU19591601";"     130";"     260";"      90"
"676";"BU19591691";"BU19591691";"      10";"      40";"      10"
"677";"WK195917  ";"WK195917  ";"     190";"     370";"     140"
"678";"BU19591701";"BU19591701";"     190";"     340";"     140"
"679";"BU19591791";"BU19591791";"       0";"      30";"       0"
"680";"WK195918  ";"WK195918  ";"      90";"     140";"      80"
"681";"BU19591801";"BU19591801";"      50";"      80";"      50"
"682";"BU19591891";"BU19591891";"      40";"      70";"      30"
"683";"WK195919  ";"WK195919  ";"     450";"     590";"     260"
"684";"BU19591901";"BU19591901";"     420";"     560";"     240"
"685";"BU19591991";"BU19591991";"      20";"      30";"      20"
"686";"GM0060    ";"GM0060    ";"     570";"    1620";"     600"
"687";"WK006000  ";"WK006000  ";"     570";"    1620";"     600"
"688";"BU00600000";"BU00600000";"     130";"     620";"     150"
"689";"BU00600001";"BU00600001";"     160";"     270";"     120"
"690";"BU00600002";"BU00600002";"      80";"     130";"     100"
"691";"BU00600003";"BU00600003";"     230";"     450";"     190"
"692";"BU00600007";"BU00600007";"      10";"      30";"      10"
