"ID";"WijkenEnBuurten";"Codering_3";"OpleidingsniveauLaag_64";"OpleidingsniveauMiddelbaar_65";"OpleidingsniveauHoog_66"
"2555";"BU02090144";"BU02090144";"     480";"     420";"     220"
"2556";"BU02090145";"BU02090145";"     350";"     710";"     390"
"2557";"BU02090146";"BU02090146";"     100";"     230";"     230"
"2558";"BU02090147";"BU02090147";"       .";"       .";"       ."
"2559";"BU02090151";"BU02090151";"      90";"     250";"     180"
"2560";"BU02090152";"BU02090152";"      60";"     160";"     140"
"2561";"BU02090153";"BU02090153";"      80";"     170";"     100"
"2562";"BU02090154";"BU02090154";"      70";"     150";"     120"
"2563";"BU02090161";"BU02090161";"     400";"     690";"    1060"
"2564";"WK020902  ";"WK020902  ";"     710";"    1550";"     880"
"2565";"BU02090202";"BU02090202";"      20";"      30";"      50"
"2566";"BU02090203";"BU02090203";"      20";"      80";"      50"
"2567";"BU02090204";"BU02090204";"      20";"      50";"      20"
"2568";"BU02090271";"BU02090271";"     200";"     340";"     100"
"2569";"BU02090272";"BU02090272";"     160";"     250";"     160"
"2570";"BU02090273";"BU02090273";"     150";"     370";"     170"
"2571";"BU02090274";"BU02090274";"      30";"      80";"      30"
"2572";"BU02090275";"BU02090275";"      90";"     300";"     260"
"2573";"BU02090276";"BU02090276";"      20";"      60";"      30"
"2574";"WK020903  ";"WK020903  ";"     580";"     820";"     470"
"2575";"BU02090305";"BU02090305";"      30";"      10";"      20"
"2576";"BU02090306";"BU02090306";"      40";"      40";"      30"
"2577";"BU02090381";"BU02090381";"      90";"     130";"     190"
"2578";"BU02090382";"BU02090382";"     400";"     590";"     260"
"2579";"BU02090383";"BU02090383";"       .";"       .";"       ."
"2580";"WK020904  ";"WK020904  ";"     540";"     700";"     430"
"2581";"BU02090407";"BU02090407";"       .";"       .";"       ."
"2582";"BU02090408";"BU02090408";"      90";"     130";"      80"
"2583";"BU02090409";"BU02090409";"       .";"       .";"       ."
"2584";"BU02090491";"BU02090491";"     370";"     430";"     280"
"2585";"GM0375    ";"GM0375    ";"    9770";"   14610";"    7480"
"2586";"WK037500  ";"WK037500  ";"    1530";"    2520";"     910"
"2587";"BU03750000";"BU03750000";"     120";"     280";"     130"
"2588";"BU03750001";"BU03750001";"     380";"     480";"     180"
"2589";"BU03750002";"BU03750002";"     350";"     550";"     240"
"2590";"BU03750003";"BU03750003";"     230";"     450";"     120"
"2591";"BU03750004";"BU03750004";"     170";"     240";"     170"
"2592";"BU03750005";"BU03750005";"     280";"     490";"      80"
"2593";"WK037501  ";"WK037501  ";"     590";"    1200";"    1170"
"2594";"BU03750100";"BU03750100";"       .";"       .";"       ."
"2595";"BU03750101";"BU03750101";"     500";"     910";"     710"
"2596";"BU03750102";"BU03750102";"       .";"       .";"       ."
"2597";"WK037502  ";"WK037502  ";"     750";"     730";"     260"
"2598";"BU03750200";"BU03750200";"     300";"     420";"     140"
"2599";"BU03750201";"BU03750201";"     250";"     200";"      90"
"2600";"BU03750202";"BU03750202";"     200";"     110";"      30"
"2601";"WK037503  ";"WK037503  ";"    1570";"    2000";"     670"
"2602";"BU03750300";"BU03750300";"     420";"     540";"     270"
"2603";"BU03750301";"BU03750301";"     570";"     690";"     190"
"2604";"BU03750302";"BU03750302";"     490";"     570";"     160"
"2605";"BU03750303";"BU03750303";"      90";"     210";"      50"
"2606";"WK037504  ";"WK037504  ";"     200";"     480";"     420"
"2607";"BU03750400";"BU03750400";"     130";"     270";"     260"
"2608";"BU03750401";"BU03750401";"      60";"     210";"     160"
"2609";"WK037505  ";"WK037505  ";"     590";"    1270";"     740"
"2610";"BU03750500";"BU03750500";"     410";"     900";"     470"
"2611";"BU03750501";"BU03750501";"     130";"     290";"     160"
"2612";"BU03750502";"BU03750502";"      50";"      70";"     120"
"2613";"WK037506  ";"WK037506  ";"    1470";"    1550";"     480"
"2614";"BU03750600";"BU03750600";"     980";"    1030";"     310"
"2615";"BU03750601";"BU03750601";"     480";"     530";"     170"
"2616";"WK037507  ";"WK037507  ";"    1640";"    1950";"     840"
"2617";"BU03750700";"BU03750700";"     610";"     510";"     260"
"2618";"BU03750701";"BU03750701";"     330";"     280";"     140"
"2619";"BU03750702";"BU03750702";"     560";"     890";"     280"
"2620";"BU03750703";"BU03750703";"     150";"     270";"     160"
"2621";"WK037508  ";"WK037508  ";"     400";"     770";"     580"
"2622";"BU03750800";"BU03750800";"       .";"       .";"       ."
"2623";"BU03750801";"BU03750801";"       .";"       .";"       ."
"2624";"WK037509  ";"WK037509  ";"      50";"      50";"      20"
"2625";"BU03750900";"BU03750900";"      30";"      20";"       0"
"2626";"BU03750901";"BU03750901";"       .";"       .";"       ."
"2627";"BU03750902";"BU03750902";"       .";"       .";"       ."
"2628";"WK037510  ";"WK037510  ";"    1070";"    2090";"    1320"
"2629";"BU03751000";"BU03751000";"     410";"     990";"     630"
"2630";"BU03751001";"BU03751001";"     250";"     370";"     170"
"2631";"BU03751002";"BU03751002";"     130";"     260";"     150"
"2632";"BU03751003";"BU03751003";"     270";"     480";"     380"
"2633";"GM0310    ";"GM0310    ";"    6510";"   10270";"   14160"
"2634";"WK031001  ";"WK031001  ";"     230";"     400";"     270"
"2635";"BU03100101";"BU03100101";"     220";"     350";"     240"
"2636";"BU03100102";"BU03100102";"      10";"      50";"      20"
"2637";"WK031002  ";"WK031002  ";"     200";"     470";"     570"
"2638";"BU03100201";"BU03100201";"     160";"     420";"     470"
"2639";"BU03100202";"BU03100202";"      40";"      50";"      90"
"2640";"WK031003  ";"WK031003  ";"     900";"    1670";"     980"
"2641";"BU03100301";"BU03100301";"     820";"    1530";"     910"
"2642";"BU03100302";"BU03100302";"      40";"      70";"      30"
"2643";"BU03100303";"BU03100303";"      40";"      70";"      40"
"2644";"WK031004  ";"WK031004  ";"     300";"     450";"     720"
"2645";"BU03100401";"BU03100401";"     130";"     320";"     500"
"2646";"BU03100402";"BU03100402";"     150";"     130";"     230"
"2647";"WK031005  ";"WK031005  ";"     870";"    1150";"    1480"
"2648";"BU03100505";"BU03100505";"     870";"    1150";"    1480"
"2649";"WK031006  ";"WK031006  ";"     450";"     680";"    2390"
"2650";"BU03100601";"BU03100601";"     240";"     300";"    1390"
"2651";"BU03100602";"BU03100602";"     170";"     360";"     950"
"2652";"BU03100603";"BU03100603";"      40";"      30";"      40"
"2653";"WK031007  ";"WK031007  ";"     460";"     870";"    1690"
"2654";"BU03100701";"BU03100701";"     430";"     820";"    1320"
"2655";"BU03100702";"BU03100702";"       .";"       .";"       ."
"2656";"BU03100703";"BU03100703";"       .";"       .";"       ."
"2657";"WK031008  ";"WK031008  ";"    1600";"    1910";"    2360"
"2658";"BU03100801";"BU03100801";"     400";"     560";"     970"
"2659";"BU03100802";"BU03100802";"    1190";"    1340";"    1400"
"2660";"BU03100803";"BU03100803";"       .";"       .";"       ."
"2661";"WK031009  ";"WK031009  ";"     770";"    1460";"    2060"
"2662";"BU03100901";"BU03100901";"     650";"    1270";"    1460"
"2663";"BU03100902";"BU03100902";"       .";"       .";"       ."
"2664";"BU03100903";"BU03100903";"       .";"       .";"       ."
"2665";"WK031010  ";"WK031010  ";"     730";"    1200";"    1650"
"2666";"BU03101001";"BU03101001";"     690";"    1110";"    1470"
"2667";"BU03101002";"BU03101002";"      40";"      90";"     180"
"2668";"GM1728    ";"GM1728    ";"    4430";"    7080";"    3940"
"2669";"WK172800  ";"WK172800  ";"    2340";"    3500";"    1950"
"2670";"BU17280000";"BU17280000";"     270";"     310";"     170"
"2671";"BU17280001";"BU17280001";"      40";"      60";"      20"
"2672";"BU17280002";"BU17280002";"      10";"      70";"      20"
"2673";"BU17280003";"BU17280003";"     680";"     780";"     380"
"2674";"BU17280004";"BU17280004";"     190";"     320";"     200"
"2675";"BU17280005";"BU17280005";"     370";"     620";"     260"
"2676";"BU17280006";"BU17280006";"     460";"     730";"     490"
"2677";"BU17280007";"BU17280007";"      40";"      90";"     140"
"2678";"BU17280008";"BU17280008";"     110";"     300";"     170"
"2679";"BU17280009";"BU17280009";"     170";"     220";"     100"
"2680";"WK172801  ";"WK172801  ";"     190";"     360";"     230"
"2681";"BU17280100";"BU17280100";"     160";"     330";"     210"
"2682";"BU17280109";"BU17280109";"      30";"      40";"      20"
"2683";"WK172802  ";"WK172802  ";"    1330";"    1970";"    1030"
"2684";"BU17280200";"BU17280200";"     110";"     260";"     130"
"2685";"BU17280201";"BU17280201";"       .";"       .";"       ."
"2686";"BU17280202";"BU17280202";"     430";"     670";"     360"
"2687";"BU17280203";"BU17280203";"     160";"     280";"     190"
"2688";"BU17280204";"BU17280204";"     490";"     630";"     270"
"2689";"BU17280207";"BU17280207";"       .";"       .";"       ."
"2690";"BU17280208";"BU17280208";"       .";"       .";"       ."
"2691";"BU17280209";"BU17280209";"     110";"     140";"      80"
"2692";"WK172803  ";"WK172803  ";"     360";"     810";"     540"
"2693";"BU17280300";"BU17280300";"     310";"     580";"     490"
"2694";"BU17280301";"BU17280301";"      30";"     160";"      30"
"2695";"BU17280309";"BU17280309";"      20";"      60";"      30"
"2696";"WK172804  ";"WK172804  ";"     220";"     430";"     190"
"2697";"BU17280400";"BU17280400";"     200";"     420";"     180"
"2698";"BU17280409";"BU17280409";"      30";"      10";"      10"
"2699";"GM0376    ";"GM0376    ";"    1750";"    3000";"    3700"
"2700";"WK037601  ";"WK037601  ";"    1750";"    3000";"    3700"
"2701";"BU03760101";"BU03760101";"     820";"    1120";"    1010"
"2702";"BU03760102";"BU03760102";"     670";"    1170";"    1660"
"2703";"BU03760103";"BU03760103";"       .";"       .";"       ."
"2704";"BU03760104";"BU03760104";"     250";"     670";"     990"
"2705";"BU03760105";"BU03760105";"       .";"       .";"       ."
"2706";"BU03760106";"BU03760106";"       .";"       .";"       ."
"2707";"BU03760107";"BU03760107";"       .";"       .";"       ."
"2708";"BU03760108";"BU03760108";"       .";"       .";"       ."
"2709";"BU03760109";"BU03760109";"       .";"       .";"       ."
"2710";"GM0377    ";"GM0377    ";"    2870";"    4510";"    8890"
"2711";"WK037700  ";"WK037700  ";"     810";"    1240";"    2540"
"2712";"BU03770000";"BU03770000";"     340";"     720";"    1680"
"2713";"BU03770001";"BU03770001";"      80";"      90";"     150"
"2714";"BU03770002";"BU03770002";"      10";"      40";"      70"
"2715";"BU03770003";"BU03770003";"     260";"     190";"     360"
"2716";"BU03770004";"BU03770004";"      80";"     130";"     290"
"2717";"BU03770005";"BU03770005";"       .";"       .";"       ."
"2718";"BU03770009";"BU03770009";"       .";"       .";"       ."
"2719";"WK037701  ";"WK037701  ";"     380";"     760";"    1980"
"2720";"BU03770100";"BU03770100";"     310";"     670";"    1860"
"2721";"BU03770101";"BU03770101";"      60";"      60";"      80"
"2722";"BU03770109";"BU03770109";"      10";"      30";"      30"
"2723";"WK037702  ";"WK037702  ";"     420";"     680";"    2070"
"2724";"BU03770200";"BU03770200";"     250";"     330";"    1260"
"2725";"BU03770201";"BU03770201";"      80";"     200";"     350"
"2726";"BU03770202";"BU03770202";"      50";"      90";"     300"
"2727";"BU03770209";"BU03770209";"      40";"      70";"     160"
"2728";"WK037703  ";"WK037703  ";"     380";"     680";"     650"
"2729";"BU03770300";"BU03770300";"     320";"     610";"     590"
"2730";"BU03770309";"BU03770309";"      60";"      70";"      60"
"2731";"WK037704  ";"WK037704  ";"     850";"    1140";"    1720"
"2732";"BU03770400";"BU03770400";"     230";"     400";"     360"
"2733";"BU03770401";"BU03770401";"      90";"     160";"     330"
"2734";"BU03770402";"BU03770402";"      70";"     180";"     480"
"2735";"BU03770403";"BU03770403";"      20";"      70";"     130"
"2736";"BU03770404";"BU03770404";"     200";"     330";"     370"
"2737";"BU03770409";"BU03770409";"     220";"      40";"      20"
"2738";"GM1901    ";"GM1901    ";"    7300";"   11300";"    7310"
"2739";"WK190101  ";"WK190101  ";"    1260";"    1660";"    1030"
"2740";"BU19010101";"BU19010101";"      50";"     180";"      90"
"2741";"BU19010102";"BU19010102";"      20";"      30";"      10"
"2742";"BU19010103";"BU19010103";"    1110";"    1360";"     880"
"2743";"BU19010104";"BU19010104";"     100";"      60";"      50"
"2744";"WK190102  ";"WK190102  ";"     700";"     950";"     640"
"2745";"BU19010205";"BU19010205";"     700";"     950";"     640"
"2746";"WK190103  ";"WK190103  ";"    2190";"    3430";"    2310"
"2747";"BU19010306";"BU19010306";"      70";"     110";"      60"
"2748";"BU19010307";"BU19010307";"       0";"      30";"      10"
"2749";"BU19010308";"BU19010308";"      20";"      50";"      30"
"2750";"BU19010309";"BU19010309";"     550";"     910";"     490"
"2751";"BU19010310";"BU19010310";"    1350";"    1820";"    1140"
"2752";"BU19010311";"BU19010311";"       .";"       .";"       ."
"2753";"BU19010312";"BU19010312";"     210";"     510";"     570"
"2754";"WK190104  ";"WK190104  ";"     120";"     100";"      70"
"2755";"BU19010413";"BU19010413";"     120";"     100";"      70"
"2756";"WK190105  ";"WK190105  ";"     350";"     550";"     230"
"2757";"BU19010514";"BU19010514";"     350";"     550";"     230"
"2758";"WK190106  ";"WK190106  ";"     440";"     730";"     350"
"2759";"BU19010615";"BU19010615";"       .";"       .";"       ."
"2760";"BU19010616";"BU19010616";"      50";"      80";"      20"
"2761";"BU19010617";"BU19010617";"      80";"     100";"      20"
"2762";"BU19010618";"BU19010618";"      20";"      60";"      10"
"2763";"BU19010619";"BU19010619";"       .";"       .";"       ."
"2764";"BU19010620";"BU19010620";"      30";"      40";"      50"
"2765";"BU19010621";"BU19010621";"     210";"     400";"     230"
"2766";"WK190107  ";"WK190107  ";"    1550";"    2480";"    2150"
"2767";"BU19010722";"BU19010722";"     720";"     950";"     500"
"2768";"BU19010723";"BU19010723";"      60";"     220";"     170"
"2769";"BU19010724";"BU19010724";"     580";"    1080";"    1150"
"2770";"BU19010725";"BU19010725";"      70";"      60";"     150"
"2771";"BU19010726";"BU19010726";"      30";"      60";"      70"
"2772";"BU19010727";"BU19010727";"      20";"      40";"      40"
"2773";"BU19010728";"BU19010728";"      20";"      40";"      30"
"2774";"BU19010729";"BU19010729";"      20";"      20";"      20"
"2775";"BU19010730";"BU19010730";"      20";"      30";"      30"
"2776";"WK190108  ";"WK190108  ";"     420";"     710";"     270"
"2777";"BU19010831";"BU19010831";"     330";"     580";"     200"
"2778";"BU19010832";"BU19010832";"      30";"      20";"      20"
"2779";"BU19010833";"BU19010833";"      40";"      60";"      30"
"2780";"BU19010834";"BU19010834";"      20";"      50";"      40"
"2781";"WK190109  ";"WK190109  ";"     290";"     670";"     240"
"2782";"BU19010935";"BU19010935";"     220";"     500";"     210"
"2783";"BU19010936";"BU19010936";"      50";"     100";"      20"
"2784";"BU19010937";"BU19010937";"      20";"      80";"      20"
"2785";"GM0755    ";"GM0755    ";"    2480";"    4130";"    1690"
"2786";"WK075500  ";"WK075500  ";"    2090";"    3580";"    1300"
"2787";"BU07550000";"BU07550000";"    1290";"    2230";"     740"
"2788";"BU07550005";"BU07550005";"     220";"     280";"      50"
"2789";"BU07550006";"BU07550006";"     250";"     340";"     210"
"2790";"BU07550007";"BU07550007";"      50";"     240";"     110"
"2791";"BU07550008";"BU07550008";"     210";"     340";"     110"
"2792";"BU07550009";"BU07550009";"      50";"     160";"      90"
"2793";"WK075501  ";"WK075501  ";"     390";"     550";"     380"
"2794";"BU07550100";"BU07550100";"     230";"     290";"     300"
"2795";"BU07550109";"BU07550109";"     160";"     270";"      70"
"2796";"GM1681    ";"GM1681    ";"    5600";"    9600";"    4230"
